process_name,avg_wait_time,avg_turnaround_time,context_switches
P671,100958.7913561848,103107.50372578242,672
P672,101228.73214285714,103376.20684523809,673
P673,101504.22288261515,103650.46210995542,674
P674,101796.19584569732,103941.2002967359,675
P675,102076.70666666667,104220.47703703704,676
P676,102342.54585798817,104485.08431952662,677
P677,102631.1964549483,104772.50073855244,678
P678,102920.5575221239,105060.62831858407,679
P679,103194.42268041238,105333.25773195876,680
P680,103466.65147058823,105604.24852941177,681
P681,103761.84875183554,105898.20558002937,682
P682,104047.7008797654,106182.81524926686,683
P683,104320.89604685213,106454.7701317716,684
P684,104600.67105263157,106733.30263157895,685
P685,104899.12408759125,107030.51240875912,686
P686,105179.95772594752,107310.10349854227,687
P687,105453.59534206695,107582.49781659388,688
P688,105746.30813953489,107873.96511627907,689
P689,106040.53701015965,108166.95065312047,690
P690,106319.26521739131,108444.43478260869,691
P691,106596.1519536903,108720.07959479016,692
P692,106898.74566473988,109021.43352601156,693
P693,107187.04617604618,109308.4963924964,694
P694,107466.15706051873,109586.3674351585,695
P695,107754.39136690648,109873.35971223022,696
P696,108056.4066091954,110174.13074712643,697
P697,108340.96269727404,110457.44476327117,698
P698,108621.63753581663,110736.87679083095,699
P699,108919.84406294707,111033.84120171674,700
P700,109218.86571428571,111331.62285714285,701
P701,109500.13124108416,111611.64907275321,702
P702,109783.49145299145,111893.77207977208,703
P703,110094.11948790896,112203.16358463727,704
P704,110385.06676136363,112492.875,705
P705,110666.46666666666,112773.04113475178,706
P706,110963.9164305949,113069.25779036827,707
P707,111268.78076379067,113372.88967468175,708
P708,111556.052259887,113658.92796610169,709
P709,111841.56417489421,113943.20451339915,710
P710,112147.66478873239,114248.0676056338,711
P711,112450.5794655415,114549.74402250351,712
P712,112730.91292134831,114828.83707865169,713
P713,113028.9144460028,115125.6002805049,714
P714,113340.87675070028,115436.32352941176,715
P715,113634.83776223776,115729.04335664335,716
P716,113917.62150837989,116010.58519553073,717
P717,114226.41980474198,116318.14365411436,718
P718,114530.88300835654,116621.36768802228,719
P719,114821.50208623087,116910.74687065369,720
P720,115116.66666666667,117204.66944444444,721
P721,115431.29264909847,117518.05547850208,722
P722,115730.01385041552,117815.53878116343,723
P723,116023.74965421854,118108.03457814662,724
P724,116326.83011049723,118409.8729281768,725
P725,116640.61655172413,118722.41931034483,726
P726,116936.8650137741,119017.42699724517,727
P727,117231.41403026135,119310.73314993123,728
P728,117549.85851648351,119627.93543956045,729
P729,117859.50205761316,119936.33470507545,730
P730,118150.50410958905,120226.09315068493,731
P731,118458.53488372093,120532.87961696307,732
P732,118780.26229508196,120853.36338797814,733
P733,119080.65075034107,121152.50886766711,734
P734,119376.08583106266,121446.70163487739,735
P735,119696.42448979591,121765.79863945578,736
P736,120009.44701086957,122077.58152173914,737
P737,120304.90094979647,122371.79782903663,738
P738,120610.00135501355,122675.66260162601,739
P739,120933.96481732071,122998.39106901218,740
P740,121241.27027027027,123304.46351351352,741
P741,121538.83400809717,123600.79217273954,742
P742,121854.2614555256,123914.98382749326,743
P743,122175.75639300134,124235.24226110363,744
P744,122479.11962365592,124537.3682795699,745
P745,122780.35167785235,124837.36241610738,746
P746,123105.03753351206,125160.80965147453,747
P747,123422.3734939759,125476.90896921017,748
P748,123719.39438502674,125772.69385026737,749
P749,124033.6515353805,126085.71695594126,750
P750,124363.72666666667,126414.55866666666,751
