process_name,avg_wait_time,avg_turnaround_time,context_switches
P618,8976869.491909385,8977626.784789644,618
P619,9024401.439418416,9025159.94184168,619
P620,9072064.50967742,9072824.219354838,620
P621,9120353.77294686,9121114.68921095,621
P622,9168889.226688104,9169651.348874599,622
P623,9217723.800963081,9218487.126805779,623
P624,9267131.852564102,9267896.38301282,625
P625,9316256.672,9317022.4048,625
P626,9365789.618210863,9366556.552715655,626
P627,9415871.740031898,9416639.875598086,627
P628,9466023.622611465,9466792.960191082,628
P629,9516714.34499205,9517484.885532591,629
P630,9567800.371428572,9568572.117460318,630
P631,9619059.014263075,9619831.966719493,631
P632,9670896.36392405,9671670.522151899,632
P633,9723007.898894155,9723783.263823064,634
P634,9774936.29022082,9775712.85962145,634
P635,9827535.57480315,9828313.348031497,635
P636,9880160.756289309,9880939.734276729,636
P637,9933274.788069073,9934054.971742542,637
P638,9987009.722570533,9987791.114420062,639
P639,10040254.339593114,10041036.94053208,639
P640,10094067.08125,10094850.8890625,640
P641,10148316.209048362,10149101.221528862,641
P642,10202612.93457944,10203399.151090343,642
P643,10257663.493001556,10258450.914463453,643
P644,10313041.588509317,10313830.214285715,645
P645,10367874.207751937,10368664.035658915,645
P646,10423729.938080495,10424520.965944272,647
P647,10479087.41885626,10479879.646058733,649
P648,10533914.37191358,10534707.797839506,648
P649,10589653.713405238,10590448.33744222,652
P650,10643825.975384615,10644621.796923077,650
P651,10698533.858678956,10699330.880184332,653
P652,10752924.535276074,10753722.754601227,653
P653,10806842.505359877,10807641.920367535,653
P654,10861308.596330276,10862109.204892967,654
P655,10916319.535877863,10917121.33740458,656
P656,10970862.896341464,10971665.891768293,656
